City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70,10, 2.6, 3.3, 3.5, 3.5, 2.9, 3.4, 4.0, 4.1, 4.1, 4.1, 1.9, 1.7, 2.3, 2.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70,11, 1.6, 2.1, 2.2, 2.2, 1.9, 1.9, 2.3, 2.4, 2.4, 2.5, 1.0, 0.7, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70,12, 1.5, 2.3, 2.6, 2.8, 2.7, 2.0, 2.6, 2.9, 3.0, 3.0, 1.3, 0.8, 1.3, 1.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 1, 1.9, 3.0, 3.4, 3.6, 3.5, 2.7, 3.5, 3.9, 4.1, 4.1, 1.9, 1.3, 2.0, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 2, 2.6, 3.6, 3.8, 4.0, 3.7, 3.5, 4.2, 4.4, 4.5, 4.5, 1.6, 1.4, 1.9, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 3, 4.3, 5.4, 5.6, 5.6, 4.9, 6.0, 6.9, 7.1, 7.1, 7.1, 2.8, 3.2, 3.8, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 4, 4.6, 5.1, 5.0, 4.7, 3.6, 5.9, 6.4, 6.4, 6.2, 6.4, 2.4, 3.1, 3.4, 3.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 5, 5.6, 5.6, 5.3, 4.6, 2.8, 7.3, 7.5, 7.2, 6.8, 7.6, 3.2, 4.3, 4.3, 4.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 6, 6.8, 6.6, 6.1, 5.2, 3.0, 9.2, 9.3, 8.9, 8.3, 9.5, 4.6, 6.2, 5.9, 6.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 7, 6.1, 6.0, 5.6, 4.8, 2.8, 8.1, 8.2, 7.9, 7.4, 8.4, 3.8, 5.1, 4.9, 5.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 8, 5.4, 5.8, 5.5, 5.0, 3.2, 7.3, 7.6, 7.5, 7.1, 7.7, 3.5, 4.7, 4.8, 5.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71, 9, 4.2, 4.9, 5.0, 4.7, 3.5, 5.5, 6.1, 6.1, 6.0, 6.2, 2.8, 3.2, 3.8, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71,10, 2.8, 3.7, 4.0, 4.0, 3.3, 3.8, 4.5, 4.7, 4.7, 4.7, 2.3, 2.2, 2.9, 2.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71,11, 1.6, 2.2, 2.4, 2.5, 2.2, 2.1, 2.5, 2.7, 2.7, 2.7, 1.1, 0.8, 1.3, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,71,12, 1.3, 2.0, 2.2, 2.3, 2.2, 1.7, 2.2, 2.4, 2.5, 2.6, 1.1, 0.7, 1.2, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 1, 1.7, 2.8, 3.2, 3.4, 3.3, 2.5, 3.4, 3.7, 3.9, 3.9, 2.2, 1.4, 2.3, 2.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 2, 2.6, 3.7, 4.0, 4.2, 3.9, 3.7, 4.5, 4.8, 4.9, 4.9, 2.3, 2.0, 2.8, 2.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 3, 3.4, 4.1, 4.2, 4.1, 3.6, 4.3, 4.9, 5.0, 4.9, 5.0, 1.6, 1.8, 2.2, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 4, 4.7, 5.2, 5.1, 4.7, 3.3, 6.4, 6.8, 6.8, 6.5, 6.9, 2.8, 3.8, 4.1, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 5, 6.0, 6.1, 5.7, 5.0, 3.0, 7.9, 8.1, 7.8, 7.4, 8.2, 3.8, 5.1, 5.0, 5.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 6, 5.3, 5.2, 4.7, 4.1, 2.5, 6.5, 6.5, 6.2, 5.8, 6.6, 2.4, 3.2, 3.0, 3.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 7, 6.0, 5.9, 5.5, 4.8, 2.9, 7.7, 7.8, 7.5, 7.0, 7.9, 3.4, 4.5, 4.3, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 8, 5.1, 5.4, 5.2, 4.7, 3.1, 6.7, 7.0, 6.9, 6.5, 7.1, 2.9, 3.8, 4.0, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72, 9, 4.2, 5.0, 5.0, 4.8, 3.5, 5.7, 6.4, 6.4, 6.2, 6.4, 3.1, 3.7, 4.2, 4.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72,10, 2.7, 3.6, 3.8, 3.8, 3.1, 3.7, 4.4, 4.6, 4.6, 4.6, 2.3, 2.2, 2.9, 2.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72,11, 1.5, 2.0, 2.1, 2.1, 1.9, 1.8, 2.2, 2.3, 2.3, 2.3, 0.8, 0.6, 0.9, 1.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,72,12, 1.3, 1.8, 2.0, 2.0, 2.0, 1.6, 2.0, 2.1, 2.2, 2.2, 0.7, 0.4, 0.8, 0.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 1, 1.5, 2.4, 2.7, 2.9, 2.8, 2.2, 2.9, 3.1, 3.2, 3.3, 1.6, 1.1, 1.8, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 2, 2.7, 3.8, 4.2, 4.4, 4.0, 3.9, 4.8, 5.1, 5.2, 5.2, 2.6, 2.3, 3.2, 3.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 3, 3.2, 3.8, 3.8, 3.6, 2.8, 4.1, 4.5, 4.6, 4.4, 4.6, 1.8, 2.0, 2.4, 2.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 4, 4.6, 5.0, 4.9, 4.5, 3.1, 6.0, 6.4, 6.3, 6.1, 6.4, 2.8, 3.6, 3.9, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 5, 4.8, 4.8, 4.5, 4.0, 2.5, 5.9, 6.0, 5.8, 5.4, 6.1, 2.3, 3.0, 3.0, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 6, 5.7, 5.6, 5.1, 4.4, 2.6, 7.3, 7.3, 7.0, 6.6, 7.5, 3.2, 4.2, 4.0, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 7, 6.4, 6.4, 5.9, 5.2, 3.0, 8.5, 8.7, 8.4, 7.8, 8.8, 4.2, 5.5, 5.3, 5.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 8, 5.3, 5.7, 5.5, 5.0, 3.3, 7.0, 7.4, 7.2, 6.9, 7.4, 3.3, 4.2, 4.4, 4.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73, 9, 3.9, 4.7, 4.7, 4.5, 3.3, 5.3, 5.9, 5.9, 5.8, 6.0, 2.7, 3.2, 3.8, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73,10, 2.9, 4.1, 4.3, 4.3, 3.7, 4.2, 5.1, 5.3, 5.3, 5.3, 2.9, 2.8, 3.7, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73,11, 1.6, 2.1, 2.3, 2.3, 2.0, 1.9, 2.4, 2.5, 2.5, 2.5, 1.1, 0.8, 1.2, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,73,12, 1.2, 1.8, 2.0, 2.1, 2.0, 1.6, 2.0, 2.2, 2.3, 2.3, 1.0, 0.6, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 1, 1.6, 2.5, 2.8, 2.9, 2.8, 2.2, 2.9, 3.1, 3.3, 3.3, 1.6, 1.0, 1.7, 1.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 2, 2.5, 3.7, 4.1, 4.2, 3.8, 3.6, 4.6, 4.8, 4.9, 5.0, 2.7, 2.2, 3.2, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 3, 3.5, 4.3, 4.4, 4.3, 3.6, 4.8, 5.4, 5.6, 5.5, 5.6, 2.3, 2.7, 3.2, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 4, 4.5, 4.9, 4.8, 4.4, 3.2, 5.8, 6.2, 6.1, 5.9, 6.2, 2.4, 3.1, 3.3, 3.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 5, 4.9, 4.9, 4.6, 4.1, 2.5, 6.1, 6.2, 5.9, 5.6, 6.3, 2.3, 3.1, 3.1, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 6, 6.1, 6.0, 5.6, 4.8, 2.8, 7.7, 7.8, 7.4, 6.9, 7.9, 3.5, 4.6, 4.3, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 7, 6.0, 6.0, 5.6, 4.8, 2.9, 7.7, 7.8, 7.5, 7.0, 8.0, 3.6, 4.7, 4.5, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 8, 5.5, 5.9, 5.7, 5.2, 3.3, 7.5, 7.9, 7.8, 7.4, 8.0, 3.7, 4.9, 5.1, 5.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74, 9, 3.9, 4.7, 4.7, 4.5, 3.3, 5.2, 5.8, 5.9, 5.7, 5.9, 2.8, 3.2, 3.7, 3.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74,10, 2.8, 3.9, 4.2, 4.2, 3.5, 4.1, 4.9, 5.1, 5.1, 5.2, 2.7, 2.6, 3.5, 3.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74,11, 1.6, 2.2, 2.4, 2.4, 2.2, 2.0, 2.4, 2.6, 2.6, 2.7, 1.2, 0.8, 1.3, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,74,12, 1.2, 1.8, 2.0, 2.0, 2.0, 1.5, 2.0, 2.1, 2.2, 2.2, 0.9, 0.6, 0.9, 1.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 1, 1.6, 2.4, 2.7, 2.9, 2.7, 2.2, 2.8, 3.1, 3.2, 3.2, 1.6, 1.1, 1.8, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 2, 2.3, 3.2, 3.4, 3.5, 3.2, 3.1, 3.7, 3.9, 4.0, 4.0, 1.7, 1.4, 2.0, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 3, 3.4, 4.2, 4.3, 4.3, 3.6, 4.7, 5.3, 5.4, 5.3, 5.4, 2.3, 2.6, 3.2, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 4, 4.9, 5.3, 5.3, 4.9, 3.6, 6.5, 6.9, 6.8, 6.6, 6.9, 2.8, 3.6, 3.9, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 5, 6.2, 6.3, 5.9, 5.3, 3.2, 8.1, 8.4, 8.1, 7.7, 8.5, 4.0, 5.3, 5.2, 5.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 6, 6.2, 6.0, 5.5, 4.8, 2.8, 8.1, 8.1, 7.8, 7.3, 8.4, 3.7, 4.9, 4.7, 5.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 7, 6.6, 6.7, 6.2, 5.4, 3.1, 8.7, 8.9, 8.6, 8.0, 9.1, 4.3, 5.7, 5.5, 5.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 8, 5.3, 5.7, 5.4, 4.9, 3.2, 7.2, 7.6, 7.4, 7.0, 7.6, 3.4, 4.5, 4.7, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75, 9, 3.6, 4.2, 4.2, 3.9, 2.9, 4.6, 5.0, 5.0, 4.9, 5.1, 2.1, 2.4, 2.8, 2.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75,10, 2.7, 3.6, 3.8, 3.7, 3.1, 3.6, 4.3, 4.4, 4.4, 4.5, 2.2, 2.1, 2.8, 2.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75,11, 1.7, 2.7, 2.9, 3.0, 2.8, 2.4, 3.1, 3.3, 3.5, 3.5, 2.0, 1.5, 2.2, 2.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,75,12, 1.3, 1.9, 2.1, 2.2, 2.1, 1.7, 2.2, 2.4, 2.5, 2.5, 1.2, 0.7, 1.2, 1.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 1, 1.8, 2.9, 3.2, 3.5, 3.4, 2.6, 3.4, 3.7, 3.9, 3.9, 1.9, 1.3, 2.1, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 2, 2.4, 3.3, 3.5, 3.7, 3.4, 3.3, 3.9, 4.2, 4.2, 4.2, 1.8, 1.5, 2.1, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 3, 3.7, 4.6, 4.7, 4.6, 3.7, 5.0, 5.8, 5.9, 5.8, 5.9, 2.7, 3.0, 3.6, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 4, 4.9, 5.5, 5.4, 5.0, 3.5, 6.7, 7.2, 7.1, 6.8, 7.2, 3.4, 4.3, 4.7, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 5, 4.8, 4.8, 4.5, 4.0, 2.5, 5.9, 6.0, 5.8, 5.4, 6.1, 2.3, 3.0, 3.0, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 6, 6.2, 6.2, 5.7, 4.9, 2.8, 7.9, 8.0, 7.7, 7.1, 8.2, 3.8, 4.9, 4.7, 5.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 7, 5.6, 5.5, 5.1, 4.4, 2.7, 7.1, 7.2, 6.9, 6.4, 7.3, 3.0, 4.0, 3.9, 4.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 8, 5.3, 5.7, 5.5, 5.0, 3.3, 7.0, 7.4, 7.3, 6.9, 7.4, 3.5, 4.5, 4.7, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76, 9, 3.8, 4.5, 4.5, 4.3, 3.2, 5.1, 5.6, 5.6, 5.4, 5.7, 2.4, 2.9, 3.3, 3.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76,10, 2.5, 3.1, 3.2, 3.2, 2.6, 3.2, 3.7, 3.8, 3.7, 3.8, 1.6, 1.6, 2.1, 2.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76,11, 1.5, 2.1, 2.3, 2.3, 2.0, 1.9, 2.3, 2.5, 2.5, 2.5, 1.1, 0.7, 1.2, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,76,12, 1.4, 2.3, 2.6, 2.8, 2.7, 2.0, 2.6, 2.9, 3.1, 3.1, 1.6, 1.0, 1.6, 1.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 1, 1.7, 2.5, 2.8, 3.0, 2.9, 2.3, 2.9, 3.1, 3.3, 3.3, 1.3, 0.8, 1.4, 1.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 2, 2.4, 3.2, 3.5, 3.6, 3.3, 3.1, 3.8, 4.0, 4.1, 4.1, 1.5, 1.3, 1.8, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 3, 3.4, 4.2, 4.3, 4.3, 3.6, 4.4, 5.1, 5.2, 5.1, 5.2, 2.2, 2.3, 2.9, 2.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 4, 4.8, 5.3, 5.2, 4.8, 3.3, 6.6, 7.1, 7.0, 6.8, 7.1, 3.3, 4.3, 4.7, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 5, 6.6, 6.8, 6.3, 5.6, 3.3, 8.8, 9.1, 8.9, 8.3, 9.2, 4.8, 6.2, 6.2, 6.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 6, 5.4, 5.3, 4.8, 4.2, 2.5, 6.7, 6.7, 6.4, 5.9, 6.8, 2.9, 3.7, 3.5, 3.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 7, 5.9, 5.9, 5.5, 4.8, 2.8, 7.6, 7.7, 7.4, 6.9, 7.8, 3.5, 4.6, 4.4, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 8, 4.7, 5.0, 4.8, 4.3, 2.9, 6.1, 6.4, 6.3, 5.9, 6.4, 2.6, 3.4, 3.5, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77, 9, 3.1, 3.4, 3.4, 3.1, 2.3, 3.8, 4.0, 4.0, 3.8, 4.0, 1.4, 1.7, 1.9, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77,10, 2.5, 3.5, 3.7, 3.7, 3.1, 3.4, 4.1, 4.3, 4.3, 4.3, 2.2, 1.9, 2.7, 2.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77,11, 1.6, 2.4, 2.6, 2.6, 2.4, 2.1, 2.7, 2.9, 2.9, 3.0, 1.4, 1.0, 1.6, 1.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,77,12, 1.3, 1.9, 2.1, 2.2, 2.2, 1.7, 2.2, 2.3, 2.4, 2.5, 1.0, 0.6, 1.0, 1.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 1, 1.6, 2.2, 2.4, 2.5, 2.4, 2.0, 2.5, 2.7, 2.8, 2.8, 1.0, 0.6, 1.0, 1.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 2, 3.0, 4.4, 4.8, 5.1, 4.8, 4.3, 5.4, 5.8, 6.0, 5.9, 2.9, 2.4, 3.5, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 3, 3.6, 4.7, 4.9, 5.0, 4.4, 5.2, 6.0, 6.3, 6.3, 6.3, 2.9, 3.2, 3.9, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 4, 4.4, 4.9, 4.8, 4.4, 3.0, 5.8, 6.2, 6.2, 5.9, 6.3, 2.9, 3.6, 3.9, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 5, 5.9, 6.0, 5.6, 5.0, 3.0, 7.5, 7.7, 7.4, 6.9, 7.8, 3.5, 4.5, 4.4, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 6, 6.0, 5.9, 5.4, 4.7, 2.7, 7.6, 7.6, 7.3, 6.8, 7.8, 3.6, 4.7, 4.4, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 7, 6.1, 6.1, 5.6, 4.9, 2.9, 8.0, 8.1, 7.8, 7.3, 8.3, 3.8, 5.0, 4.8, 5.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 8, 4.9, 5.3, 5.0, 4.6, 3.0, 6.6, 6.9, 6.7, 6.4, 6.9, 3.0, 4.0, 4.1, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78, 9, 4.2, 5.1, 5.1, 4.9, 3.7, 5.8, 6.6, 6.6, 6.4, 6.7, 3.4, 4.1, 4.7, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78,10, 2.2, 3.0, 3.2, 3.2, 2.7, 3.0, 3.6, 3.8, 3.8, 3.8, 2.0, 1.8, 2.5, 2.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78,11, 1.7, 2.8, 3.1, 3.2, 3.0, 2.6, 3.4, 3.6, 3.7, 3.8, 2.2, 1.7, 2.5, 2.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,78,12, 1.0, 1.5, 1.6, 1.7, 1.6, 1.3, 1.7, 1.8, 1.9, 1.9, 0.8, 0.5, 0.8, 0.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 1, 1.5, 2.1, 2.3, 2.4, 2.3, 1.9, 2.4, 2.6, 2.7, 2.7, 1.1, 0.7, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 2, 2.8, 4.3, 4.7, 4.9, 4.7, 4.2, 5.3, 5.7, 5.8, 5.8, 3.1, 2.6, 3.7, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 3, 3.2, 4.0, 4.1, 4.0, 3.1, 4.4, 5.0, 5.0, 4.9, 5.1, 2.4, 2.6, 3.2, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 4, 4.3, 4.7, 4.6, 4.2, 2.9, 5.6, 5.9, 5.9, 5.6, 6.0, 2.6, 3.3, 3.6, 3.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 5, 5.3, 5.5, 5.1, 4.5, 2.8, 6.7, 6.9, 6.7, 6.3, 7.0, 3.0, 3.8, 3.8, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 6, 6.2, 6.0, 5.5, 4.7, 2.7, 8.0, 8.0, 7.7, 7.2, 8.2, 3.7, 4.9, 4.7, 5.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 7, 6.3, 6.3, 5.9, 5.1, 3.0, 7.9, 8.1, 7.8, 7.3, 8.2, 3.8, 4.8, 4.6, 5.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 8, 4.7, 5.0, 4.8, 4.3, 2.9, 5.9, 6.2, 6.1, 5.7, 6.2, 2.7, 3.3, 3.5, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79, 9, 4.1, 5.0, 5.0, 4.8, 3.6, 5.8, 6.5, 6.5, 6.3, 6.5, 3.2, 3.8, 4.4, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79,10, 2.0, 2.5, 2.6, 2.5, 2.1, 2.4, 2.8, 2.9, 2.9, 3.0, 1.3, 1.2, 1.6, 1.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79,11, 1.2, 1.6, 1.7, 1.7, 1.4, 1.5, 1.7, 1.8, 1.8, 1.8, 0.7, 0.5, 0.8, 0.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,79,12, 1.1, 1.8, 2.1, 2.2, 2.1, 1.5, 2.1, 2.3, 2.4, 2.5, 1.4, 0.8, 1.4, 1.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 1, 1.4, 2.3, 2.6, 2.7, 2.6, 2.0, 2.7, 2.9, 3.1, 3.1, 1.8, 1.2, 1.9, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 2, 2.4, 3.3, 3.5, 3.6, 3.4, 3.2, 3.8, 4.1, 4.2, 4.2, 1.8, 1.4, 2.1, 2.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 3, 3.5, 4.5, 4.7, 4.6, 3.8, 4.8, 5.6, 5.7, 5.7, 5.7, 2.8, 2.9, 3.6, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 4, 3.8, 4.1, 4.0, 3.7, 2.5, 4.7, 5.0, 4.9, 4.7, 5.0, 1.8, 2.3, 2.5, 2.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 5, 5.8, 5.9, 5.5, 4.9, 3.0, 7.4, 7.6, 7.3, 6.9, 7.7, 3.3, 4.3, 4.2, 4.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 6, 5.8, 5.7, 5.2, 4.5, 2.6, 7.2, 7.3, 7.0, 6.5, 7.4, 3.3, 4.3, 4.1, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 7, 5.8, 5.8, 5.4, 4.7, 2.8, 7.6, 7.7, 7.4, 6.9, 7.8, 3.5, 4.6, 4.4, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 8, 5.2, 5.6, 5.4, 4.9, 3.2, 6.9, 7.3, 7.1, 6.8, 7.3, 3.3, 4.2, 4.4, 4.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80, 9, 4.3, 5.2, 5.3, 5.1, 3.8, 6.0, 6.8, 6.8, 6.6, 6.8, 3.3, 3.9, 4.5, 4.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80,10, 2.5, 3.3, 3.4, 3.4, 2.8, 3.3, 3.9, 4.0, 4.0, 4.0, 1.8, 1.7, 2.3, 2.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,80,11, 1.5, 2.1, 2.3, 2.3, 2.1, 2.0, 2.4, 2.5, 2.6, 2.6, 1.1, 0.8, 1.2, 1.3
