City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,70, 8, 5.6, 5.8, 5.6, 5.1, 2.7, 7.6, 7.8, 7.6, 7.3, 7.8, 3.7, 5.0, 5.1, 5.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,70, 9, 5.8, 6.6, 6.7, 6.4, 4.1, 8.7, 9.3, 9.4, 9.2, 9.4, 5.4, 7.1, 7.7, 7.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,70,10, 4.4, 5.6, 6.1, 6.3, 4.9, 6.8, 7.6, 8.0, 8.1, 8.1, 4.9, 5.3, 6.4, 6.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,70,11, 3.5, 5.1, 5.8, 6.3, 5.6, 5.6, 6.7, 7.3, 7.7, 7.7, 5.3, 4.6, 6.1, 6.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,70,12, 2.7, 3.9, 4.6, 5.0, 4.8, 4.2, 5.1, 5.6, 5.9, 6.0, 3.8, 3.0, 4.2, 4.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 1, 3.5, 5.3, 6.3, 6.9, 6.5, 5.8, 7.1, 7.9, 8.4, 8.5, 5.8, 4.8, 6.6, 7.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 2, 4.1, 5.4, 6.1, 6.4, 5.5, 6.3, 7.3, 7.8, 8.0, 8.0, 4.9, 4.8, 6.1, 6.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 3, 5.8, 7.0, 7.4, 7.3, 5.3, 8.9, 9.8,10.1,10.1,10.1, 6.1, 7.5, 8.4, 8.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 4, 6.6, 7.0, 6.9, 6.5, 3.7, 9.6,10.0,10.0, 9.6,10.1, 5.6, 7.6, 7.9, 8.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 5, 7.3, 7.2, 6.7, 5.9, 2.6,10.4,10.4,10.1, 9.6,10.6, 6.0, 8.2, 7.9, 8.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 6, 8.2, 7.9, 7.1, 6.1, 2.3,11.6,11.5,11.0,10.3,11.8, 7.1, 9.6, 8.9, 9.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 7, 6.7, 6.5, 6.0, 5.2, 2.2, 9.1, 9.1, 8.8, 8.2, 9.3, 4.9, 6.7, 6.3, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 8, 5.4, 5.6, 5.4, 4.9, 2.6, 7.2, 7.4, 7.2, 6.9, 7.4, 3.5, 4.7, 4.7, 4.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71, 9, 6.0, 6.8, 6.9, 6.7, 4.2, 8.9, 9.6, 9.7, 9.5, 9.7, 5.6, 7.3, 7.9, 7.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71,10, 4.4, 5.5, 6.0, 6.1, 4.8, 6.8, 7.6, 7.9, 8.0, 8.0, 4.7, 5.3, 6.3, 6.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71,11, 3.5, 5.0, 5.8, 6.2, 5.5, 5.6, 6.7, 7.3, 7.6, 7.6, 5.2, 4.5, 6.0, 6.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,71,12, 2.6, 3.7, 4.4, 4.8, 4.6, 3.9, 4.8, 5.3, 5.6, 5.7, 3.5, 2.7, 3.8, 4.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 1, 3.5, 5.2, 6.2, 6.8, 6.2, 5.8, 7.0, 7.8, 8.2, 8.3, 6.0, 5.0, 6.8, 7.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 2, 4.3, 5.8, 6.5, 6.8, 5.7, 6.8, 7.9, 8.4, 8.6, 8.6, 5.7, 5.6, 7.1, 7.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 3, 6.0, 7.1, 7.5, 7.5, 5.3, 9.2,10.1,10.4,10.3,10.4, 6.4, 7.8, 8.9, 8.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 4, 6.8, 7.3, 7.1, 6.6, 3.7,10.0,10.4,10.4,10.0,10.4, 5.9, 8.1, 8.3, 8.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 5, 7.8, 7.8, 7.3, 6.4, 2.8,11.1,11.2,10.8,10.2,11.3, 6.7, 9.1, 8.8, 9.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 6, 6.9, 6.6, 6.0, 5.2, 2.1, 9.5, 9.4, 9.0, 8.5, 9.6, 5.1, 6.9, 6.5, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 7, 7.1, 6.9, 6.4, 5.5, 2.3, 9.9, 9.8, 9.5, 8.9,10.0, 5.6, 7.5, 7.2, 7.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 8, 6.2, 6.4, 6.2, 5.6, 2.8, 8.8, 9.0, 8.8, 8.4, 9.0, 4.7, 6.5, 6.5, 6.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72, 9, 5.6, 6.4, 6.6, 6.3, 4.1, 8.3, 8.9, 9.0, 8.8, 9.0, 5.0, 6.4, 7.0, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72,10, 3.4, 4.0, 4.3, 4.3, 3.3, 4.6, 5.1, 5.3, 5.3, 5.3, 2.5, 2.7, 3.3, 3.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72,11, 3.3, 4.7, 5.4, 5.8, 5.3, 5.3, 6.3, 6.8, 7.2, 7.2, 4.5, 4.0, 5.3, 5.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,72,12, 2.9, 4.3, 5.1, 5.6, 5.5, 4.5, 5.6, 6.2, 6.6, 6.7, 4.3, 3.3, 4.7, 5.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 1, 3.2, 4.5, 5.3, 5.8, 5.6, 5.0, 6.0, 6.6, 6.9, 7.0, 4.1, 3.4, 4.7, 5.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 2, 3.8, 4.7, 5.2, 5.4, 4.9, 5.4, 6.1, 6.4, 6.6, 6.6, 3.1, 3.1, 3.9, 4.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 3, 4.8, 5.4, 5.6, 5.6, 4.6, 6.5, 6.9, 7.1, 7.1, 7.1, 2.7, 3.3, 3.7, 3.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 4, 6.6, 7.1, 7.1, 6.8, 4.6, 9.7,10.1,10.2, 9.9,10.2, 4.9, 6.8, 7.1, 7.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 5, 7.0, 7.0, 6.5, 5.8, 2.6,10.0,10.1, 9.8, 9.2,10.2, 5.6, 7.8, 7.5, 7.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 6, 7.6, 7.3, 6.6, 5.7, 2.2,10.6,10.5,10.1, 9.5,10.8, 6.2, 8.4, 7.8, 8.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 7, 6.9, 6.8, 6.3, 5.4, 2.3, 9.5, 9.5, 9.2, 8.6, 9.7, 5.3, 7.1, 6.7, 7.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 8, 6.4, 6.6, 6.4, 5.8, 2.9, 9.1, 9.3, 9.2, 8.7, 9.4, 5.0, 6.9, 6.9, 7.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73, 9, 6.4, 7.4, 7.6, 7.3, 4.6, 9.8,10.6,10.7,10.5,10.7, 6.4, 8.4, 9.1, 9.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73,10, 5.0, 6.5, 7.1, 7.3, 5.8, 8.0, 9.1, 9.6, 9.7, 9.7, 6.3, 6.9, 8.3, 8.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73,11, 3.4, 4.7, 5.3, 5.7, 5.1, 5.2, 6.1, 6.6, 6.9, 7.0, 4.3, 3.8, 5.1, 5.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,73,12, 3.0, 4.6, 5.5, 6.0, 5.7, 4.9, 6.1, 6.8, 7.2, 7.3, 5.2, 4.0, 5.7, 6.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 1, 3.1, 4.3, 5.0, 5.5, 5.3, 4.7, 5.6, 6.2, 6.5, 6.6, 3.8, 3.2, 4.3, 4.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 2, 4.4, 5.9, 6.7, 7.1, 6.2, 7.0, 8.1, 8.7, 9.0, 9.0, 5.8, 5.7, 7.2, 7.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 3, 5.2, 6.2, 6.5, 6.4, 4.7, 7.7, 8.4, 8.7, 8.7, 8.7, 4.8, 5.8, 6.6, 6.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 4, 6.8, 7.3, 7.2, 6.7, 3.7,10.2,10.6,10.6,10.2,10.7, 6.1, 8.4, 8.7, 8.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 5, 7.8, 7.7, 7.2, 6.3, 2.7,11.3,11.4,11.1,10.5,11.6, 6.8, 9.4, 9.1, 9.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 6, 7.8, 7.5, 6.8, 5.8, 2.3,10.9,10.8,10.4, 9.7,11.1, 6.5, 8.7, 8.1, 8.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 7, 6.6, 6.4, 5.9, 5.2, 2.2, 8.9, 8.8, 8.5, 8.0, 9.0, 4.7, 6.3, 5.9, 6.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 8, 6.4, 6.6, 6.4, 5.8, 3.0, 9.2, 9.4, 9.3, 8.9, 9.5, 4.9, 6.9, 6.9, 7.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74, 9, 5.6, 6.3, 6.4, 6.2, 4.0, 8.1, 8.7, 8.8, 8.7, 8.9, 4.8, 6.2, 6.8, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74,10, 4.1, 5.0, 5.3, 5.4, 4.2, 5.9, 6.6, 6.9, 6.9, 6.9, 3.9, 4.3, 5.1, 5.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74,11, 3.4, 4.7, 5.5, 5.9, 5.3, 5.2, 6.2, 6.8, 7.1, 7.1, 4.6, 4.0, 5.3, 5.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,74,12, 2.8, 4.3, 5.1, 5.6, 5.3, 4.5, 5.5, 6.2, 6.6, 6.7, 4.6, 3.5, 4.9, 5.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 1, 3.1, 4.4, 5.2, 5.7, 5.4, 4.8, 5.8, 6.4, 6.8, 6.8, 4.3, 3.5, 4.8, 5.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 2, 4.1, 5.3, 5.9, 6.3, 5.6, 6.2, 7.1, 7.6, 7.8, 7.8, 4.3, 4.3, 5.4, 5.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 3, 4.6, 5.3, 5.6, 5.6, 4.3, 6.5, 7.1, 7.3, 7.3, 7.3, 3.5, 4.3, 4.9, 4.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 4, 6.3, 6.7, 6.6, 6.1, 3.6, 8.8, 9.1, 9.1, 8.8, 9.2, 4.8, 6.4, 6.7, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 5, 7.1, 7.1, 6.6, 5.8, 2.7,10.1,10.2, 9.9, 9.4,10.3, 5.5, 7.7, 7.4, 7.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 6, 8.1, 7.8, 7.0, 6.0, 2.3,11.4,11.3,10.9,10.2,11.6, 6.9, 9.3, 8.7, 9.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 7, 6.3, 6.2, 5.7, 5.0, 2.2, 8.6, 8.6, 8.3, 7.8, 8.7, 4.3, 5.9, 5.6, 6.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 8, 6.8, 7.1, 6.8, 6.2, 3.1, 9.7,10.0, 9.9, 9.4,10.1, 5.6, 7.7, 7.8, 8.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75, 9, 5.4, 6.1, 6.3, 6.1, 3.9, 7.8, 8.4, 8.5, 8.3, 8.5, 4.6, 5.8, 6.4, 6.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75,10, 4.9, 6.3, 6.9, 7.1, 5.5, 7.7, 8.7, 9.1, 9.2, 9.3, 5.9, 6.5, 7.8, 7.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75,11, 3.7, 5.3, 6.2, 6.6, 5.9, 6.0, 7.2, 7.8, 8.2, 8.2, 5.6, 5.0, 6.7, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,75,12, 3.1, 4.8, 5.8, 6.4, 6.4, 5.3, 6.4, 7.2, 7.7, 7.9, 5.3, 4.1, 5.8, 6.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 1, 3.4, 5.1, 6.1, 6.7, 6.4, 5.7, 6.9, 7.7, 8.1, 8.3, 5.8, 4.7, 6.5, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 2, 3.8, 4.9, 5.5, 5.7, 4.8, 5.7, 6.5, 6.9, 7.1, 7.1, 4.0, 4.0, 5.0, 5.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 3, 5.2, 6.0, 6.3, 6.2, 4.6, 7.5, 8.1, 8.4, 8.3, 8.4, 4.4, 5.5, 6.2, 6.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 4, 6.6, 7.0, 6.9, 6.5, 3.8, 9.5, 9.9, 9.9, 9.6,10.0, 5.4, 7.3, 7.6, 7.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 5, 7.0, 7.0, 6.5, 5.7, 2.5, 9.8, 9.8, 9.5, 9.0, 9.9, 5.6, 7.6, 7.3, 7.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 6, 8.4, 8.1, 7.3, 6.2, 2.3,12.1,12.0,11.5,10.8,12.3, 7.7,10.3, 9.7,10.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 7, 6.4, 6.3, 5.9, 5.1, 2.2, 8.7, 8.6, 8.4, 7.8, 8.8, 4.5, 6.0, 5.7, 6.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 8, 6.7, 6.9, 6.7, 6.0, 3.0, 9.8,10.0, 9.8, 9.4,10.1, 5.5, 7.7, 7.7, 7.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76, 9, 4.9, 5.5, 5.6, 5.4, 3.5, 6.9, 7.3, 7.4, 7.3, 7.4, 3.7, 4.8, 5.2, 5.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76,10, 4.4, 5.7, 6.2, 6.3, 4.9, 6.9, 7.8, 8.1, 8.2, 8.2, 5.1, 5.5, 6.6, 6.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76,11, 3.7, 5.4, 6.3, 6.8, 6.1, 6.2, 7.4, 8.1, 8.5, 8.5, 6.1, 5.4, 7.2, 7.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,76,12, 3.0, 4.7, 5.6, 6.2, 5.8, 5.0, 6.2, 6.9, 7.3, 7.5, 5.4, 4.2, 5.9, 6.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 1, 3.0, 4.2, 4.8, 5.2, 5.0, 4.6, 5.4, 5.9, 6.3, 6.3, 3.7, 3.1, 4.2, 4.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 2, 4.1, 5.4, 6.1, 6.4, 5.4, 6.4, 7.4, 7.9, 8.1, 8.1, 4.9, 5.0, 6.3, 6.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 3, 5.4, 6.4, 6.8, 6.7, 4.8, 8.1, 8.8, 9.1, 9.0, 9.1, 5.3, 6.4, 7.2, 7.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 4, 6.6, 7.0, 6.9, 6.5, 3.7, 9.6,10.0,10.0, 9.6,10.1, 5.4, 7.5, 7.7, 7.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 5, 7.1, 7.1, 6.6, 5.8, 2.6,10.0,10.1, 9.8, 9.3,10.2, 5.7, 7.8, 7.6, 8.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 6, 6.9, 6.7, 6.1, 5.2, 2.2, 9.3, 9.3, 8.9, 8.3, 9.5, 5.0, 6.7, 6.3, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 7, 6.2, 6.1, 5.6, 4.9, 2.2, 8.3, 8.2, 7.9, 7.4, 8.4, 4.1, 5.6, 5.3, 5.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 8, 5.8, 6.1, 5.8, 5.3, 2.8, 8.1, 8.3, 8.1, 7.8, 8.3, 4.2, 5.8, 5.8, 5.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77, 9, 5.5, 6.3, 6.4, 6.2, 4.0, 8.0, 8.6, 8.7, 8.5, 8.7, 4.9, 6.2, 6.8, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77,10, 4.6, 5.9, 6.4, 6.6, 5.1, 7.1, 8.0, 8.4, 8.5, 8.6, 5.3, 5.8, 6.9, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77,11, 3.5, 4.9, 5.7, 6.1, 5.4, 5.4, 6.5, 7.1, 7.4, 7.4, 5.0, 4.4, 5.8, 6.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,77,12, 2.6, 3.7, 4.4, 4.8, 4.4, 3.9, 4.8, 5.3, 5.6, 5.7, 3.8, 3.0, 4.2, 4.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 1, 2.8, 3.8, 4.3, 4.6, 4.4, 4.1, 4.8, 5.2, 5.5, 5.5, 3.0, 2.4, 3.3, 3.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 2, 3.9, 5.0, 5.6, 5.9, 5.3, 5.9, 6.7, 7.1, 7.4, 7.3, 4.0, 4.1, 5.1, 5.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 3, 4.8, 5.6, 5.8, 5.8, 4.1, 7.0, 7.6, 7.7, 7.7, 7.8, 4.0, 5.0, 5.6, 5.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 4, 6.2, 6.6, 6.4, 6.0, 3.3, 8.9, 9.2, 9.1, 8.8, 9.2, 4.9, 6.7, 6.9, 7.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 5, 7.5, 7.5, 6.9, 6.1, 2.6,10.8,10.9,10.5, 9.9,11.0, 6.4, 8.8, 8.5, 9.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 6, 8.2, 7.9, 7.1, 6.1, 2.3,11.8,11.6,11.2,10.5,12.0, 7.2, 9.8, 9.1, 9.9
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 7, 6.7, 6.5, 6.0, 5.2, 2.2, 9.1, 9.1, 8.8, 8.3, 9.3, 4.9, 6.6, 6.3, 6.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 8, 6.7, 6.9, 6.7, 6.0, 3.0, 9.6, 9.9, 9.7, 9.3, 9.9, 5.5, 7.6, 7.6, 7.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78, 9, 5.5, 6.3, 6.4, 6.2, 4.0, 8.2, 8.8, 8.9, 8.7, 8.9, 4.8, 6.3, 6.8, 6.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78,10, 4.3, 5.4, 5.9, 6.0, 4.6, 6.6, 7.4, 7.7, 7.8, 7.8, 4.7, 5.2, 6.2, 6.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78,11, 3.0, 4.0, 4.5, 4.8, 4.3, 4.4, 5.2, 5.6, 5.8, 5.9, 3.4, 3.1, 4.1, 4.3
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,78,12, 3.0, 4.4, 5.3, 5.9, 5.8, 4.8, 5.9, 6.6, 7.0, 7.2, 4.8, 3.7, 5.3, 5.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 1, 2.8, 3.8, 4.3, 4.6, 4.3, 4.1, 4.8, 5.2, 5.4, 5.5, 2.9, 2.4, 3.3, 3.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 2, 4.3, 5.5, 6.2, 6.6, 6.0, 6.4, 7.4, 7.9, 8.1, 8.1, 4.4, 4.3, 5.4, 5.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 3, 4.9, 5.7, 6.0, 6.0, 4.7, 7.1, 7.8, 8.0, 8.0, 8.0, 3.9, 4.8, 5.5, 5.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 4, 6.8, 7.3, 7.2, 6.7, 3.7,10.0,10.4,10.4,10.0,10.5, 5.9, 8.1, 8.4, 8.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 5, 6.2, 6.2, 5.8, 5.1, 2.4, 8.4, 8.5, 8.3, 7.8, 8.6, 4.2, 5.8, 5.7, 6.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 6, 7.8, 7.5, 6.8, 5.8, 2.2,10.8,10.7,10.3, 9.6,11.0, 6.4, 8.6, 8.1, 8.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 7, 7.4, 7.2, 6.6, 5.8, 2.4,10.3,10.3, 9.9, 9.3,10.5, 6.0, 8.1, 7.7, 8.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 8, 6.6, 6.9, 6.6, 6.0, 3.0, 9.4, 9.7, 9.5, 9.1, 9.7, 5.4, 7.4, 7.4, 7.6
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79, 9, 5.4, 6.1, 6.3, 6.0, 3.8, 8.0, 8.5, 8.6, 8.4, 8.6, 4.6, 6.0, 6.5, 6.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79,10, 4.4, 5.6, 6.1, 6.2, 4.8, 6.6, 7.4, 7.8, 7.9, 7.9, 4.8, 5.1, 6.2, 6.2
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79,11, 3.4, 4.8, 5.6, 6.0, 5.4, 5.4, 6.4, 7.0, 7.3, 7.4, 4.9, 4.3, 5.8, 6.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,79,12, 2.9, 4.3, 5.1, 5.6, 5.3, 4.6, 5.6, 6.3, 6.6, 6.8, 4.6, 3.6, 5.1, 5.5
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 1, 2.7, 3.5, 4.0, 4.3, 4.1, 3.8, 4.4, 4.8, 5.1, 5.1, 2.5, 2.1, 2.9, 3.0
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 2, 4.0, 5.1, 5.7, 6.0, 5.4, 5.8, 6.7, 7.1, 7.3, 7.3, 3.8, 3.8, 4.7, 4.8
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 3, 4.9, 5.6, 5.9, 5.8, 4.4, 6.9, 7.5, 7.7, 7.7, 7.7, 4.0, 4.8, 5.4, 5.4
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 4, 6.1, 6.5, 6.4, 6.0, 3.4, 8.6, 9.0, 8.9, 8.6, 9.0, 4.7, 6.4, 6.7, 6.7
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 5, 6.7, 6.6, 6.2, 5.4, 2.4, 9.4, 9.4, 9.1, 8.6, 9.5, 5.0, 6.9, 6.7, 7.1
FLAGSTAFF,AZ, 03103, 35.13,111.67,  2135,   788,Secondary,80, 6, 7.9, 7.7, 6.9, 5.9, 2.3,11.1,11.1,10.6, 9.9,11.3, 6.8, 9.1, 8.5, 9.3
