City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 3, 3.7, 4.6, 4.8, 4.7, 3.7, 5.1, 5.8, 5.9, 5.8, 5.9, 2.7, 2.9, 3.6, 3.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 4, 5.3, 5.9, 5.8, 5.3, 3.7, 7.2, 7.8, 7.7, 7.4, 7.8, 3.5, 4.6, 4.9, 5.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 5, 6.4, 6.5, 6.1, 5.4, 3.2, 8.8, 9.0, 8.7, 8.3, 9.1, 4.2, 5.8, 5.7, 6.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 6, 7.1, 6.9, 6.3, 5.4, 3.1, 9.5, 9.5, 9.2, 8.6, 9.8, 4.7, 6.3, 6.0, 6.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 7, 7.6, 7.6, 7.0, 6.1, 3.4,10.9,11.1,10.7,10.1,11.3, 6.2, 8.3, 8.1, 8.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 8, 6.9, 7.5, 7.2, 6.5, 4.1,10.4,11.0,10.8,10.3,11.0, 6.2, 8.4, 8.6, 8.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71, 9, 5.2, 6.4, 6.5, 6.2, 4.6, 7.8, 8.7, 8.8, 8.6, 8.8, 4.8, 5.9, 6.8, 6.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71,10, 3.4, 4.9, 5.3, 5.3, 4.5, 5.3, 6.4, 6.6, 6.7, 6.7, 3.8, 3.8, 4.9, 4.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71,11, 2.0, 3.2, 3.5, 3.7, 3.3, 2.9, 3.8, 4.1, 4.2, 4.2, 2.3, 1.7, 2.6, 2.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,71,12, 1.5, 2.4, 2.8, 3.0, 2.8, 2.1, 2.8, 3.1, 3.3, 3.3, 1.9, 1.1, 1.9, 2.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 1, 1.7, 2.9, 3.3, 3.5, 3.3, 2.7, 3.5, 3.8, 4.0, 4.0, 2.3, 1.6, 2.5, 2.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 2, 2.5, 3.5, 3.8, 3.9, 3.4, 3.5, 4.2, 4.4, 4.5, 4.5, 2.2, 1.8, 2.6, 2.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 3, 3.8, 4.7, 4.8, 4.7, 3.7, 5.2, 5.9, 6.0, 5.9, 6.0, 2.7, 3.0, 3.6, 3.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 4, 5.4, 6.0, 5.9, 5.4, 3.7, 7.6, 8.1, 8.0, 7.7, 8.1, 3.6, 4.8, 5.1, 5.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 5, 6.9, 7.1, 6.6, 5.8, 3.5, 9.6, 9.9, 9.6, 9.1,10.0, 5.1, 6.8, 6.8, 7.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 6, 7.7, 7.5, 6.9, 5.9, 3.2,10.8,10.9,10.5, 9.9,11.2, 6.0, 8.1, 7.7, 8.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 7, 7.6, 7.6, 7.1, 6.1, 3.4,10.8,11.0,10.6,10.0,11.2, 6.2, 8.2, 7.9, 8.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 8, 6.7, 7.3, 7.0, 6.3, 4.0, 9.8,10.4,10.2, 9.7,10.4, 5.7, 7.6, 7.9, 8.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72, 9, 5.0, 6.2, 6.3, 6.0, 4.5, 7.5, 8.4, 8.5, 8.3, 8.5, 4.5, 5.5, 6.3, 6.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72,10, 3.3, 4.8, 5.1, 5.2, 4.4, 5.2, 6.2, 6.5, 6.5, 6.6, 3.8, 3.7, 4.9, 4.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72,11, 1.8, 2.6, 2.9, 3.0, 2.7, 2.4, 3.0, 3.2, 3.3, 3.3, 1.7, 1.2, 1.8, 1.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,72,12, 1.5, 2.6, 2.9, 3.2, 3.0, 2.2, 3.0, 3.3, 3.5, 3.6, 2.0, 1.3, 2.1, 2.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 1, 1.6, 2.3, 2.6, 2.7, 2.5, 2.1, 2.7, 2.9, 3.0, 3.0, 1.4, 0.9, 1.5, 1.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 2, 2.5, 3.6, 3.9, 4.0, 3.5, 3.5, 4.3, 4.6, 4.6, 4.7, 2.4, 2.0, 2.8, 2.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 3, 3.7, 4.7, 4.8, 4.7, 3.7, 5.1, 5.8, 5.9, 5.8, 5.9, 2.7, 2.9, 3.6, 3.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 4, 5.8, 6.6, 6.4, 5.9, 4.0, 8.3, 8.9, 8.9, 8.5, 9.0, 4.5, 5.8, 6.3, 6.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 5, 6.8, 6.9, 6.5, 5.7, 3.4, 9.5, 9.8, 9.5, 9.0, 9.9, 5.0, 6.7, 6.7, 7.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 6, 7.3, 7.2, 6.6, 5.6, 3.1,10.0,10.0, 9.7, 9.1,10.3, 5.2, 6.9, 6.6, 7.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 7, 8.1, 8.1, 7.4, 6.4, 3.5,11.9,12.1,11.7,11.0,12.4, 7.2, 9.8, 9.5,10.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 8, 6.9, 7.5, 7.2, 6.5, 4.1,10.4,11.0,10.8,10.3,11.0, 6.2, 8.4, 8.7, 9.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73, 9, 5.1, 6.2, 6.3, 6.1, 4.5, 7.5, 8.4, 8.5, 8.3, 8.5, 4.6, 5.5, 6.3, 6.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73,10, 3.3, 4.7, 5.0, 5.1, 4.3, 5.0, 6.0, 6.3, 6.3, 6.3, 3.5, 3.5, 4.5, 4.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73,11, 1.7, 2.4, 2.6, 2.7, 2.4, 2.2, 2.7, 2.9, 3.0, 3.0, 1.2, 0.9, 1.4, 1.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,73,12, 1.3, 1.9, 2.1, 2.2, 2.0, 1.6, 2.1, 2.3, 2.4, 2.4, 1.1, 0.7, 1.2, 1.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 1, 1.7, 2.9, 3.3, 3.6, 3.4, 2.6, 3.5, 3.8, 4.0, 4.1, 2.4, 1.6, 2.6, 2.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 2, 2.4, 3.4, 3.7, 3.8, 3.3, 3.4, 4.1, 4.4, 4.4, 4.4, 2.2, 1.9, 2.7, 2.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 3, 3.6, 4.4, 4.5, 4.4, 3.5, 5.0, 5.6, 5.7, 5.6, 5.7, 2.6, 2.9, 3.5, 3.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 4, 5.2, 5.7, 5.6, 5.1, 3.5, 7.0, 7.5, 7.4, 7.1, 7.5, 3.3, 4.3, 4.6, 4.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 5, 6.6, 6.7, 6.3, 5.6, 3.3, 8.9, 9.2, 8.9, 8.4, 9.3, 4.5, 6.1, 6.0, 6.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 6, 7.8, 7.7, 7.0, 6.0, 3.2,11.1,11.1,10.7,10.1,11.4, 6.4, 8.6, 8.2, 8.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 7, 7.1, 7.1, 6.6, 5.7, 3.3, 9.9,10.0, 9.7, 9.1,10.2, 5.3, 7.1, 6.9, 7.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 8, 6.8, 7.4, 7.1, 6.4, 4.1,10.0,10.6,10.4, 9.9,10.6, 5.8, 7.8, 8.1, 8.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74, 9, 5.7, 7.3, 7.4, 7.2, 5.3, 9.0,10.2,10.4,10.2,10.4, 6.1, 7.5, 8.6, 8.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74,10, 3.6, 5.2, 5.6, 5.7, 4.8, 5.7, 6.8, 7.2, 7.2, 7.2, 4.3, 4.3, 5.6, 5.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74,11, 1.8, 2.7, 2.9, 3.0, 2.7, 2.5, 3.1, 3.3, 3.4, 3.5, 1.8, 1.3, 2.0, 2.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,74,12, 1.4, 2.2, 2.5, 2.7, 2.5, 1.9, 2.6, 2.8, 3.0, 3.0, 1.7, 1.0, 1.8, 1.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 1, 1.6, 2.5, 2.8, 2.9, 2.7, 2.2, 2.9, 3.1, 3.3, 3.3, 1.7, 1.1, 1.8, 2.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 2, 2.5, 3.5, 3.8, 3.9, 3.4, 3.5, 4.3, 4.5, 4.6, 4.6, 2.3, 1.9, 2.7, 2.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 3, 3.7, 4.7, 4.8, 4.7, 3.7, 5.1, 5.8, 5.9, 5.8, 6.0, 2.7, 2.9, 3.6, 3.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 4, 5.3, 5.9, 5.8, 5.4, 3.7, 7.3, 7.9, 7.8, 7.5, 7.9, 3.6, 4.7, 5.0, 5.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 5, 6.8, 6.9, 6.5, 5.7, 3.4, 9.5, 9.8, 9.5, 8.9, 9.9, 4.9, 6.6, 6.6, 6.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 6, 7.0, 6.8, 6.2, 5.3, 3.0, 9.6, 9.7, 9.3, 8.7, 9.9, 4.8, 6.6, 6.3, 6.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 7, 7.5, 7.5, 6.9, 6.0, 3.4,10.6,10.8,10.4, 9.8,11.0, 6.0, 8.0, 7.8, 8.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 8, 6.5, 7.1, 6.8, 6.1, 3.8, 9.5,10.1, 9.9, 9.4,10.1, 5.4, 7.3, 7.5, 7.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75, 9, 5.7, 7.2, 7.4, 7.1, 5.3, 8.9,10.1,10.3,10.1,10.3, 6.0, 7.4, 8.5, 8.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75,10, 2.8, 3.7, 3.8, 3.8, 3.2, 3.7, 4.4, 4.5, 4.5, 4.6, 2.1, 1.9, 2.6, 2.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75,11, 1.9, 2.8, 3.1, 3.2, 2.9, 2.6, 3.3, 3.6, 3.7, 3.7, 1.9, 1.4, 2.2, 2.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,75,12, 1.4, 2.4, 2.7, 2.9, 2.8, 2.0, 2.8, 3.1, 3.2, 3.3, 1.9, 1.1, 2.0, 2.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 1, 1.8, 3.0, 3.5, 3.7, 3.4, 2.7, 3.7, 4.0, 4.2, 4.2, 2.6, 1.8, 2.8, 3.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 2, 2.6, 3.9, 4.3, 4.4, 3.9, 3.9, 4.8, 5.1, 5.2, 5.3, 2.9, 2.5, 3.5, 3.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 3, 3.8, 4.8, 4.9, 4.8, 3.8, 5.2, 6.0, 6.1, 6.0, 6.1, 2.8, 3.0, 3.7, 3.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 4, 4.9, 5.4, 5.3, 4.9, 3.4, 6.6, 7.0, 7.0, 6.7, 7.1, 2.9, 3.8, 4.1, 4.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 5, 7.0, 7.1, 6.7, 5.9, 3.5, 9.8,10.1, 9.8, 9.3,10.2, 5.2, 7.1, 7.0, 7.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 6, 7.3, 7.1, 6.5, 5.5, 3.1,10.0,10.0, 9.6, 9.1,10.3, 5.1, 6.8, 6.5, 7.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 7, 7.3, 7.3, 6.8, 5.9, 3.3,10.2,10.4,10.1, 9.5,10.6, 5.5, 7.4, 7.2, 7.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 8, 5.6, 6.1, 5.9, 5.4, 3.5, 7.7, 8.1, 8.0, 7.6, 8.2, 3.8, 5.0, 5.2, 5.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76, 9, 5.3, 6.7, 6.8, 6.6, 4.9, 8.1, 9.1, 9.3, 9.1, 9.3, 5.3, 6.3, 7.3, 7.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76,10, 3.6, 5.2, 5.7, 5.7, 4.9, 5.5, 6.8, 7.1, 7.2, 7.2, 4.3, 4.1, 5.4, 5.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76,11, 2.0, 3.2, 3.6, 3.8, 3.4, 2.8, 3.8, 4.1, 4.2, 4.3, 2.5, 1.7, 2.7, 2.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,76,12, 1.7, 3.1, 3.6, 3.9, 3.7, 2.6, 3.7, 4.1, 4.4, 4.4, 2.9, 1.8, 3.1, 3.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 1, 1.8, 3.0, 3.4, 3.7, 3.5, 2.7, 3.7, 4.0, 4.2, 4.2, 2.5, 1.7, 2.7, 2.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 2, 2.5, 3.6, 3.8, 3.9, 3.4, 3.5, 4.3, 4.5, 4.6, 4.6, 2.4, 2.0, 2.8, 2.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 3, 3.9, 4.9, 5.1, 4.9, 3.9, 5.4, 6.2, 6.3, 6.2, 6.3, 2.9, 3.2, 3.9, 3.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 4, 5.7, 6.5, 6.4, 5.9, 4.1, 8.1, 8.8, 8.7, 8.4, 8.8, 4.4, 5.6, 6.1, 6.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 5, 5.6, 5.6, 5.3, 4.6, 2.9, 7.2, 7.3, 7.1, 6.7, 7.4, 2.7, 3.7, 3.7, 3.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 6, 7.4, 7.3, 6.7, 5.7, 3.2,10.3,10.3, 9.9, 9.3,10.6, 5.4, 7.3, 6.9, 7.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 7, 7.6, 7.6, 7.0, 6.0, 3.4,10.8,11.0,10.6,10.0,11.2, 6.0, 8.1, 7.9, 8.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 8, 6.3, 6.8, 6.6, 5.9, 3.8, 8.9, 9.4, 9.3, 8.8, 9.5, 4.9, 6.4, 6.6, 6.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77, 9, 4.7, 5.6, 5.6, 5.3, 3.9, 6.6, 7.4, 7.4, 7.2, 7.4, 3.7, 4.5, 5.1, 5.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77,10, 3.3, 4.7, 5.1, 5.1, 4.3, 5.0, 6.0, 6.3, 6.3, 6.3, 3.6, 3.5, 4.6, 4.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77,11, 1.9, 2.9, 3.2, 3.4, 3.1, 2.7, 3.4, 3.7, 3.8, 3.8, 1.9, 1.4, 2.2, 2.3
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,77,12, 1.3, 2.0, 2.2, 2.3, 2.2, 1.8, 2.3, 2.5, 2.5, 2.6, 1.2, 0.8, 1.3, 1.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 1, 1.5, 2.3, 2.5, 2.6, 2.4, 2.0, 2.6, 2.8, 2.9, 2.9, 1.4, 0.9, 1.5, 1.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 2, 2.4, 3.3, 3.5, 3.5, 3.0, 3.2, 3.9, 4.1, 4.1, 4.1, 2.0, 1.7, 2.4, 2.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 3, 3.7, 4.6, 4.7, 4.6, 3.6, 5.1, 5.8, 5.9, 5.8, 5.9, 2.6, 2.9, 3.5, 3.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 4, 4.8, 5.3, 5.2, 4.8, 3.3, 6.3, 6.7, 6.7, 6.4, 6.8, 2.7, 3.5, 3.8, 3.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 5, 6.4, 6.6, 6.2, 5.4, 3.3, 8.9, 9.1, 8.8, 8.3, 9.2, 4.3, 5.8, 5.8, 6.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 6, 7.2, 7.0, 6.4, 5.5, 3.1, 9.8, 9.9, 9.5, 8.9,10.1, 4.9, 6.6, 6.3, 6.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 7, 7.4, 7.4, 6.9, 5.9, 3.3,10.6,10.8,10.4, 9.8,11.0, 6.0, 8.1, 7.8, 8.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 8, 5.9, 6.3, 6.0, 5.4, 3.5, 8.3, 8.7, 8.5, 8.1, 8.8, 4.2, 5.7, 5.8, 6.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78, 9, 4.5, 5.4, 5.5, 5.3, 4.0, 6.3, 7.0, 7.1, 6.9, 7.1, 3.3, 4.0, 4.6, 4.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78,10, 3.9, 5.8, 6.3, 6.5, 5.5, 6.2, 7.7, 8.1, 8.2, 8.2, 5.2, 4.9, 6.5, 6.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78,11, 2.0, 3.1, 3.5, 3.6, 3.3, 2.9, 3.8, 4.0, 4.2, 4.2, 2.3, 1.7, 2.7, 2.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,78,12, 1.5, 2.7, 3.1, 3.3, 3.2, 2.3, 3.2, 3.5, 3.7, 3.8, 2.3, 1.4, 2.4, 2.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 1, 1.8, 2.8, 3.2, 3.4, 3.3, 2.5, 3.3, 3.6, 3.8, 3.8, 1.9, 1.3, 2.1, 2.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 2, 2.1, 2.7, 2.8, 2.8, 2.5, 2.6, 3.0, 3.2, 3.2, 3.2, 1.1, 0.9, 1.4, 1.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 3, 4.0, 5.2, 5.3, 5.2, 4.1, 5.7, 6.6, 6.7, 6.7, 6.8, 3.4, 3.7, 4.6, 4.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 4, 4.9, 5.4, 5.2, 4.8, 3.3, 6.4, 6.9, 6.8, 6.5, 6.9, 2.8, 3.6, 3.9, 4.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 5, 7.1, 7.2, 6.8, 5.9, 3.5,10.0,10.3,10.0, 9.4,10.4, 5.4, 7.2, 7.2, 7.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 6, 7.8, 7.7, 7.0, 6.0, 3.3,11.1,11.2,10.8,10.1,11.5, 6.2, 8.4, 8.0, 8.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 7, 7.7, 7.7, 7.1, 6.2, 3.5,10.9,11.1,10.7,10.1,11.3, 6.1, 8.2, 8.0, 8.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 8, 6.1, 6.5, 6.2, 5.6, 3.5, 8.5, 8.9, 8.7, 8.3, 9.0, 4.5, 6.0, 6.1, 6.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79, 9, 5.3, 6.6, 6.8, 6.5, 4.9, 8.0, 9.1, 9.2, 9.0, 9.2, 5.1, 6.1, 7.1, 7.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79,10, 3.2, 4.4, 4.7, 4.7, 3.9, 4.6, 5.5, 5.7, 5.7, 5.8, 3.1, 3.1, 4.0, 4.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79,11, 1.9, 2.9, 3.2, 3.3, 3.0, 2.6, 3.4, 3.6, 3.7, 3.8, 2.0, 1.4, 2.3, 2.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,79,12, 1.4, 2.4, 2.7, 2.9, 2.7, 2.0, 2.8, 3.0, 3.2, 3.2, 1.8, 1.1, 1.9, 2.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 1, 1.6, 2.5, 2.8, 2.9, 2.7, 2.2, 2.9, 3.1, 3.3, 3.3, 1.7, 1.2, 1.9, 2.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 2, 2.1, 2.7, 2.8, 2.8, 2.4, 2.6, 3.0, 3.1, 3.1, 3.2, 1.2, 1.0, 1.4, 1.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 3, 3.9, 4.9, 5.1, 4.9, 3.8, 5.4, 6.2, 6.3, 6.2, 6.3, 3.0, 3.3, 4.0, 4.0
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 4, 5.3, 5.9, 5.8, 5.3, 3.7, 7.4, 7.9, 7.8, 7.5, 7.9, 3.7, 4.8, 5.1, 5.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 5, 6.3, 6.4, 6.0, 5.3, 3.2, 8.4, 8.6, 8.4, 7.9, 8.7, 4.1, 5.4, 5.4, 5.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 6, 6.7, 6.5, 6.0, 5.2, 2.9, 8.8, 8.8, 8.5, 7.9, 9.1, 4.3, 5.7, 5.4, 5.9
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 7, 7.4, 7.5, 7.0, 6.1, 3.4,10.3,10.5,10.1, 9.5,10.7, 5.7, 7.4, 7.2, 7.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 8, 7.0, 7.7, 7.4, 6.7, 4.2,10.6,11.3,11.1,10.6,11.3, 6.4, 8.6, 8.9, 9.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80, 9, 5.1, 6.3, 6.5, 6.2, 4.6, 7.5, 8.5, 8.6, 8.4, 8.6, 4.7, 5.6, 6.5, 6.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80,10, 3.4, 4.9, 5.3, 5.3, 4.5, 5.2, 6.3, 6.6, 6.7, 6.7, 4.0, 3.9, 5.1, 5.2
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80,11, 1.8, 2.8, 3.1, 3.2, 2.9, 2.5, 3.3, 3.5, 3.6, 3.7, 2.0, 1.4, 2.2, 2.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,80,12, 1.4, 2.5, 2.8, 3.0, 2.9, 2.1, 2.9, 3.2, 3.4, 3.4, 2.1, 1.3, 2.2, 2.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 1, 1.5, 2.2, 2.4, 2.5, 2.3, 1.9, 2.5, 2.7, 2.7, 2.8, 1.3, 0.9, 1.4, 1.5
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 2, 2.6, 3.7, 4.1, 4.2, 3.7, 3.6, 4.5, 4.8, 4.9, 4.9, 2.6, 2.1, 3.0, 3.1
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 3, 3.8, 4.9, 5.1, 5.0, 4.0, 5.4, 6.3, 6.4, 6.3, 6.4, 3.3, 3.5, 4.4, 4.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 4, 5.2, 5.8, 5.6, 5.2, 3.6, 6.8, 7.3, 7.3, 6.9, 7.4, 3.2, 4.0, 4.4, 4.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 5, 6.3, 6.5, 6.1, 5.3, 3.2, 8.4, 8.6, 8.3, 7.8, 8.7, 4.1, 5.4, 5.3, 5.6
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 6, 7.0, 6.8, 6.3, 5.4, 3.0, 9.3, 9.4, 9.0, 8.4, 9.6, 4.7, 6.2, 5.9, 6.4
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 7, 7.8, 7.8, 7.2, 6.2, 3.5,10.9,11.2,10.8,10.1,11.4, 6.3, 8.3, 8.1, 8.7
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 8, 6.9, 7.6, 7.3, 6.6, 4.2, 9.8,10.5,10.3, 9.8,10.5, 5.7, 7.3, 7.6, 7.8
REDMOND,OR, 24230, 44.27,121.15,   940,   909,Primary,81, 9, 5.1, 6.3, 6.4, 6.2, 4.6, 7.6, 8.5, 8.6, 8.4, 8.6, 4.6, 5.5, 6.3, 6.4
